version,plab,scenario,date,tmax
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-08-02,22.2024475097657
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-08-03,18.5635925292969
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-08-04,19.0764709472657
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-08-05,21.2448974609375
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-08-06,22.0452209472656
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-08-07,21.3798461914063
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-08-08,21.9711853027344
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-08-09,22.5437561035157
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-08-10,26.7336364746094
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-08-11,28.9339538574219
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-08-12,29.8607727050782
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-08-13,30.0947814941407
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-08-14,32.2677856445313
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-08-15,28.8484436035157
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-08-16,22.5900817871094
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-08-17,19.4642578125
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-08-18,20.5168090820313
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-08-19,19.9569641113281
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-08-20,24.1106201171875
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-08-21,24.9106689453125
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-08-22,22.7742248535157
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-08-23,22.9399658203125
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-08-24,25.4017578125
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-08-25,26.0823608398438
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-08-26,23.8554931640625
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-08-27,21.8036437988282
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-08-28,21.5779357910156
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-08-29,20.9592529296875
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-08-30,22.0560852050781
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-08-31,23.4220825195313
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-09-01,25.2438903808594
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-09-02,27.5830627441407
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-09-03,27.3327575683594
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-09-04,26.4311767578125
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-09-05,28.2871032714844
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-09-06,30.9392639160157
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-09-07,32.1057067871094
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-09-08,27.6220947265625
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-09-09,24.0613647460938
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-09-10,24.002587890625
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-09-11,23.1762634277344
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-09-12,25.2242980957032
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-09-13,28.0645080566407
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-09-14,26.6075988769532
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-09-15,23.6093688964844
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-09-16,22.7109008789063
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-09-17,23.0740295410157
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-09-18,21.0999084472657
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-09-19,17.6603942871094
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-09-20,18.61708984375
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-09-21,19.164697265625
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-09-22,21.7662292480469
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-09-23,23.8563781738282
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-09-24,24.2943054199219
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-09-25,22.60927734375
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-09-26,21.6022583007813
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-09-27,20.0083251953125
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-09-28,19.1306091308594
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-09-29,18.0675903320313
v3.2.0,P3  (LAI=4.7),STATIC_ALS,2021-09-30,19.0330444335938
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-06-01,29.6286865234375
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-06-02,25.7147155761719
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-06-03,27.6364379882813
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-06-04,18.5373779296875
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-06-05,23.0773254394531
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-06-06,25.0862365722657
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-06-07,24.3334899902344
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-06-08,27.1670471191407
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-06-09,28.7249389648438
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-06-10,29.6020751953125
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-06-11,29.0209899902344
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-06-12,28.8623596191407
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-06-13,29.7730346679688
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-06-14,31.7859130859375
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-06-15,31.4609924316407
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-06-16,33.1849609375
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-06-17,27.9019714355469
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-06-18,25.8061767578125
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-06-19,24.3531433105469
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-06-20,24.2969909667969
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-06-21,24.9602905273438
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-06-22,22.9674621582031
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-06-23,19.4166809082031
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-06-24,23.9528137207032
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-06-25,22.9545227050782
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-06-26,24.6419311523438
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-06-27,20.4955993652344
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-06-28,22.9706665039063
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-06-29,21.127099609375
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-06-30,20.7116638183594
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-07-01,25.8476196289063
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-07-02,26.9890075683594
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-07-03,24.4688354492188
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-07-04,21.8897033691407
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-07-05,23.4213195800782
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-07-06,22.7532287597656
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-07-07,23.3203674316407
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-07-08,22.7296081542969
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-07-09,23.090478515625
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-07-10,20.4592834472657
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-07-11,25.8510986328125
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-07-12,22.1746154785156
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-07-13,18.3801513671875
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-07-14,23.6160522460938
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-07-15,25.7744079589844
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-07-16,22.1346374511719
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-07-17,24.6531311035157
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-07-18,30.7744384765625
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-07-19,32.0181823730469
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-07-20,31.5288635253907
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-07-21,31.8286071777344
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-07-22,31.7791381835938
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-07-23,32.4793334960938
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-07-24,26.5704284667969
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-07-25,25.4736267089844
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-07-26,25.912255859375
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-07-27,21.0664001464844
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-07-28,23.6421752929688
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-07-29,25.8206420898438
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-07-30,25.2504211425782
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-07-31,23.8314758300782
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-08-01,23.8396545410156
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-08-02,23.6297546386719
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-08-03,19.6869445800782
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-08-04,21.0986572265625
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-08-05,22.4012390136719
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-08-06,22.9439025878907
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-08-07,22.5310607910156
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-08-08,23.1488586425782
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-08-09,23.5869689941406
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-08-10,28.2225891113282
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-08-11,30.47255859375
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-08-12,31.3855834960938
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-08-13,31.4598327636719
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-08-14,33.43837890625
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-08-15,30.4904113769532
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-08-16,23.7422119140625
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-08-17,20.4932495117188
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-08-18,21.39443359375
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-08-19,20.6385131835938
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-08-20,25.0588928222657
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-08-21,26.5976806640625
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-08-22,27.4706665039063
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-08-23,24.0645690917969
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-08-24,26.7363525390625
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-08-25,27.414208984375
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-08-26,25.3554016113282
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-08-27,22.3869873046875
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-08-28,22.0314575195313
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-08-29,22.0909362792969
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-08-30,22.7795959472657
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-08-31,24.1574645996094
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-09-01,26.343896484375
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-09-02,28.7750183105469
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-09-03,28.4097229003907
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-09-04,27.8800903320313
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-09-05,29.2028137207032
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-09-06,32.2186218261719
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-09-07,33.1701293945313
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-09-08,28.9948364257813
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-09-09,25.4291931152344
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-09-10,25.31630859375
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-09-11,24.3849731445313
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-09-12,26.3665100097657
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-09-13,29.0752807617188
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-09-14,28.1501098632813
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-09-15,24.8335205078125
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-09-16,24.0025573730469
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-09-17,24.2630554199219
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-09-18,22.2622924804688
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-09-19,18.6097351074219
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-09-20,19.4842163085938
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-09-21,20.5505310058594
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-09-22,23.0370422363281
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-09-23,24.9004150390625
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-09-24,25.2020202636719
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-09-25,23.8470703125
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-09-26,22.3883911132813
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-09-27,20.7979064941406
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-09-28,20.839501953125
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-09-29,19.2719665527344
v3.2.0,P3  (LAI=4.7),STATIC_ALS_DOPT,2021-09-30,20.4746643066406
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-06-01,28.4527221679688
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-06-02,23.7881408691407
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-06-03,26.4150329589844
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-06-04,17.0931030273438
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-06-05,21.6194396972656
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-06-06,22.294580078125
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-06-07,23.2994018554688
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-06-08,25.7732788085938
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-06-09,27.4324584960938
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-06-10,27.99013671875
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-06-11,27.4902893066407
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-06-12,27.3084350585938
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-06-13,28.0097900390625
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-06-14,30.1708312988282
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-06-15,29.766259765625
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-06-16,31.3187805175782
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-06-17,26.4150024414063
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-06-18,24.3079162597657
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-06-19,22.3752685546875
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-06-20,22.5399719238282
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-06-21,23.14052734375
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-06-22,20.8404479980469
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-06-23,18.1934753417969
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-06-24,22.2580505371094
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-06-25,21.9875732421875
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-06-26,23.9664245605469
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-06-27,18.6294189453125
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-06-28,21.5111328125
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-06-29,19.3344970703125
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-06-30,19.8643737792969
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-07-01,25.0232177734375
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-07-02,25.6569763183594
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-07-03,22.7704711914063
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-07-04,20.6462646484375
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-07-05,22.7817321777344
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-07-06,21.7753234863281
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-07-07,21.8298583984375
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-07-08,21.1252685546875
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-07-09,22.0085388183594
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-07-10,19.0796447753907
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-07-11,24.6774230957032
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-07-12,20.8683410644531
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-07-13,17.4482666015625
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-07-14,22.379541015625
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-07-15,24.8506103515625
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-07-16,21.3881774902344
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-07-17,23.4364868164063
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-07-18,29.5461059570313
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-07-19,30.8298583984375
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-07-20,30.191064453125
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-07-21,30.4976440429688
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-07-22,30.4229675292969
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-07-23,31.7331176757813
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-07-24,25.1664672851563
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-07-25,24.3364807128907
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-07-26,24.6095825195313
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-07-27,19.6316772460938
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-07-28,22.9184814453125
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-07-29,24.5805603027344
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-07-30,23.9307800292969
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-07-31,22.5016723632813
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-08-01,22.3585144042969
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-08-02,22.3676391601563
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-08-03,18.6961303710938
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-08-04,19.6730285644531
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-08-05,21.4169860839844
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-08-06,22.1641784667969
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-08-07,21.5435729980469
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-08-08,22.1363159179688
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-08-09,22.7371154785157
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-08-10,26.9701477050782
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-08-11,29.1849304199219
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-08-12,30.1230407714844
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-08-13,30.3088928222657
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-08-14,32.5312744140625
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-08-15,29.1020141601563
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-08-16,22.7339721679688
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-08-17,19.5863891601563
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-08-18,20.6315551757813
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-08-19,20.0656982421875
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-08-20,24.3353515625
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-08-21,25.1544128417969
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-08-22,22.9595886230469
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-08-23,23.1013732910157
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-08-24,25.6001831054688
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-08-25,26.2831665039063
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-08-26,24.0694519042969
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-08-27,21.91396484375
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-08-28,21.6666809082031
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-08-29,21.1345458984375
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-08-30,22.1822448730469
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-08-31,23.5584045410157
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-09-01,25.4238220214844
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-09-02,27.8106628417969
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-09-03,27.5666137695313
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-09-04,26.6815124511719
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-09-05,28.5749450683594
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-09-06,31.2427307128907
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-09-07,32.3696838378907
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-09-08,27.9015747070313
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-09-09,24.3209777832032
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-09-10,24.2106262207032
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-09-11,23.4246154785156
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-09-12,25.4771362304688
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-09-13,28.3540588378907
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-09-14,26.9954467773438
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-09-15,23.8605285644532
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-09-16,22.9559265136719
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-09-17,23.3574157714844
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-09-18,21.3735290527344
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-09-19,17.86220703125
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-09-20,18.8238159179688
v3.2.0,P3  (LAI=4.7),DYN_S2_ATBD_NM,2021-09-21,19.4180541992188
