id_plot,src,slope_day,slope_night,DTR,dTmin,temp_r,bias
41_32,v3.2.3 iter,0.987230932298518,0.898188827235645,9.58612009903194,0.448193587229343,0.879956846130166,1.40684914180915
41_33,Observed,0.9188497771228,0.939637474882317,8.40994262295082,-0.0600995313300689,,
41_33,v3.2.0,1.00606724513369,0.891367069424557,9.8131839359668,0.24656520472583,0.882736404830031,1.08083959241462
41_33,v3.2.3 iter,0.993737287995832,0.860709934892979,9.37479422001617,0.698966123055123,0.874218447876567,1.24418592946117
41_16,Observed,0.945542356060628,0.904946986227323,9.92675409836066,-1.52556674444482,,
41_16,v3.2.0,1.0191937946697,0.923688334001785,10.2185585123817,0.0631535267443146,0.899148961590442,1.86390051424005
41_16,v3.2.3 iter,0.989035921361378,0.94170138069846,9.94769754034742,0.0457417596227646,0.891089948960662,1.79887587855113
41_17,Observed,0.94519723589237,0.930664461800417,10.3001229508197,-0.5965503510022,,
41_17,v3.2.0,0.980231138036543,0.869578007865465,9.63662519611296,0.447393698770492,0.896892457267512,0.98566977902856
41_17,v3.2.3 iter,0.977672360677592,0.878538459879192,9.35930345879227,0.759481211177638,0.895474434867856,1.09626592020492
41_18,Observed,1.12095816602461,0.980859442178172,18.3353524590164,-3.61209133460876,,
41_18,v3.2.0,1.0501966031168,0.990082376001212,11.7187145990909,0.447464198541419,0.903137908128211,1.67918889383461
41_18,v3.2.3 iter,0.986816144398008,0.960501281977008,10.2281149463975,-0.0581384441467496,0.895446533665218,0.479017234172954
41_19,Observed,1.17026886687361,0.93033014090198,16.9214098360656,-3.9406896952645,,
41_19,v3.2.0,1.04774459498491,0.933446777209656,12.433682557546,0.0213068987989174,0.913650869676971,2.36274198785389
41_19,v3.2.3 iter,0.985859000958054,0.965002642639706,10.1657612181724,-0.0974065502279712,0.897679760341154,1.36554081246085
41_30,Observed,0.933796218272137,1.07207248625583,14.9670819672131,-3.34104215428089,,
41_30,v3.2.0,1.04784480162729,0.965532795807307,11.7544244966775,0.420262788080492,0.900892708969218,1.86754664492802
41_30,v3.2.3 iter,0.98648941463454,0.96497274230892,10.2454346449903,-0.0955917035816907,0.908449720936566,0.706410999189947
41_34,Observed,0.96103356869502,0.955727230797144,8.62228695652174,0.0495552925441348,,
41_34,v3.2.0,1.00495455813033,0.895405428286057,9.84627228339544,0.205369835228282,0.881310044872082,0.804875936931352
41_34,v3.2.3 iter,0.986731234742295,0.876363231177023,9.42531634090811,0.557716329128823,0.870506872580081,0.914967191204721
41_35,Observed,1.02526994400044,0.961506789885762,10.2640901639344,-0.51549297395302,,
41_35,v3.2.0,1.00235681291685,0.928009667948455,10.2090069430485,0.0729715913264592,0.889314102466183,0.912485717021408
41_35,v3.2.3 iter,0.986134807554916,0.929870772546197,9.82830945370284,0.208918757426961,0.886631870041325,0.889702399690448
41_36,Observed,0.936987740675824,0.893805500347128,8.31905737704918,0.127080796538784,,
41_36,v3.2.0,0.984553443563781,0.872547589768522,9.29275093435924,0.368169214816869,0.893276056069296,0.843895350301825
41_36,v3.2.3 iter,0.961663523140895,0.777789574237317,8.47824792410452,1.13458563073191,0.890913276283913,1.00877056490418
41_39,Observed,1.17369825855378,0.885672429859048,16.1578852459016,-1.7023372362481,,
41_39,v3.2.0,1.04597727856437,0.961469149183503,11.6688256698768,0.333885519525381,0.931905026684697,0.920817503883942
41_39,v3.2.3 iter,0.98678529499405,0.963494795910009,10.239354947609,-0.0570882947449136,0.926250529421628,-0.137892951233352
