id_plot,slope_obs,equil_obs,dTmaxS_obs,dTmaxH_obs,slope_v320,equil_v320,dTmaxS_v320,dTmaxH_v320,slope_v323,equil_v323,dTmaxS_v323,dTmaxH_v323,LAI_ALS,Hmax,fCover,VCI,LCV,CHM_std,northness,twi,slope_t
41_21,0.89071081549043,13.3178764015991,-0.575834934922538,-0.476542142427908,0.940427090373941,20.5709845099348,0.0509391494551654,0.174196030970004,0.921152916801878,21.7444660657219,0.0459738601510809,0.123396354111273,3.29616177082062,26.9199981689453,1,0.510164923965931,0.0326467351987958,0.960259795188904,-0.121740020811558,5.05123138427734,0.733505368232727
41_22,0.842022087352617,12.9783148197966,-1.25189231197172,-1.42615752704329,0.950007688196366,20.511978987664,0.0842190004997585,0.261336611466154,0.922016644696643,21.7845516259911,0.106395086447261,0.271789605864355,3.38546067476273,24.0200042724609,1,0.519283533096314,0.0324043864384294,1.28137159347534,-0.0716192573308945,6.80562877655029,0.253820329904556
41_23,0.761406709219987,14.3101979981813,-2.05477755787336,-2.87069598858175,0.935869089591544,18.3772630143073,-0.171915124514,-0.0236802352603718,0.887527274995639,19.8101309381359,-0.203707421618422,-0.111527643187278,5.0295302271843,21.4799957275391,1,0.553925901651382,0.0251371474005282,0.887608528137207,0.300797283649445,5.0284366607666,0.750432431697846
41_24,0.798921260848172,14.2499289393981,-1.58176936115205,-1.95600368088945,0.931133201258939,18.3624345737566,-0.207788531866649,-0.113295423102032,0.869698078193365,19.9088288298004,-0.275590267361298,-0.253555616050864,4.83391952514648,27.5200042724609,0.997500002384186,0.575334295630455,0.0277693336829543,2.95654392242432,0.236291125416756,3.6803252696991,1.44439399242401
41_25,0.743043499014226,14.8891264198901,-2.23271198410287,-2.69561906550483,0.915836495979904,17.9611483621668,-0.355149435786368,-0.331810069430171,0.831636114433025,19.4347409529978,-0.535166909147919,-0.676813432273727,5.48082864284515,33.5299987792969,1,0.595547795295715,0.0313408076763153,1.22474133968353,-0.544089496135712,3.31024098396301,2.09080767631531
41_26,0.798797848987239,13.8308312529124,-1.66024477098811,-1.81023445012022,0.925520480363109,18.6922334943354,-0.20860815829918,-0.126410851111779,0.865624488618585,20.4958018098786,-0.204896270251665,-0.13928457406851,4.69293588399887,35.5499954223633,0.985000923275948,0.580975279211998,0.0395823298022151,1.42797136306763,0.887869954109192,3.6304304599762,1.51825666427612
41_27,1.08084879215117,33.7997616154566,0.542074901143036,-0.101157527043292,1.03005835723619,4.50137613241224,1.10971739411075,1.3647074624722,0.98083281035759,23.6781271791801,0.215699538745852,0.25463320013712,1.06542681157589,4.45000457763672,0.827500894665718,0.280228026211262,0.00520383706316352,1.59475983646181,-0.416588565407114,5.02860524919298,1.94110092454486
41_28,0.911778756380748,2.8554031642942,-1.29909723000451,-1.99277291165868,0.965910732074583,20.2047543984335,0.137153038054328,0.369456468397778,0.945284127983556,20.2194842228812,0.0277207239806044,0.127206590976637,3.79909467697144,8.84999847412109,1,0.373739548027515,0.0105725626926869,0.597864151000977,-1.98948240280151,4.64041614532471,2.76341342926025
41_29,0.922898790113403,5.38144125532214,-0.623875918529096,-1.23854214242791,0.967005303460346,21.3762807647862,0.19673653220909,0.4279884107439,0.941514238095855,21.7326276893826,0.125559976269211,0.28440663184805,3.17656272649765,9.87999725341797,1,0.438413076102734,0.0161021905951202,0.558112263679504,-2.26769709587097,3.92683815956116,3.38337206840515
41_30,1.20096692722203,21.9701615002376,1.69960768802828,-0.0198498347355997,1.08671498494352,5.50921091334577,2.24825515985408,2.69432657582409,0.985747313870335,25.4015569246927,0.223410816504648,0.274707552446308,0.0609616180299781,4.22000122070313,0.110000903252512,0.169590562582016,0.0284969462114816,1.59475983646181,-0.416588565407114,5.02860524919298,1.94110092454486
