id_plot,src,slope.all.JJAS,offset.all.JJAS,slope.day.JJAS,offset.day.JJAS,slope.night.JJAS,offset.night.JJAS,DTR.all.JJAS,equil.all.JJAS,slope.all.hot10,offset.all.hot10,slope.day.hot10,offset.day.hot10,slope.night.hot10,offset.night.hot10,DTR.all.hot10,equil.all.hot10
41_17,obs,0.941110574886164,-0.765551211331083,0.94519723589237,-0.997261957887766,0.930664461800417,-0.284884065888641,10.3001229508197,6.14923003394337,0.917635593882154,-1.17375722640602,1.01279513409474,-1.56178216709237,0.88044361592233,-0.0335908547426108,14.1510769230769,9.82988191028245
41_17,v320,0.932882550299074,0.219257294765011,0.980231138036543,0.280028588133432,0.869578007865465,0.177123521778682,9.63662519611296,22.4229634238015,0.929409061001509,0.152935810578175,0.65281929750378,0.383364555163261,0.739318969115292,-0.00212997045272436,13.9443781926082,26.2471719449318
41_17,v323,0.923148462156951,0.329853435941372,0.977672360677592,0.293817864089716,0.878538459879192,0.358029551048801,9.35930345879227,23.4482794141423,0.915643570603463,0.254718193641076,0.599666876361057,0.433390690730168,0.764105928091995,0.172025240384615,13.8185237004207,27.1002111630085
41_18,obs,1.44032992636647,-0.375420746850208,1.12095816602461,2.86104268692098,0.980859442178172,-2.7536381642493,18.3353524590164,20.0016275622004,1.61624386661292,-0.930763636662432,0.549572085708006,3.21926911495891,0.970097568280971,-4.06187290602466,23.4709230769231,25.5910462661989
41_18,v320,1.10194570407911,1.30678427013155,1.0501966031168,2.30897586197287,0.990082376001212,0.330548463139007,11.7187145990909,6.33775916224376,1.07960913246007,1.77383069112033,0.64685233379961,2.83033768909073,0.820379917860629,0.400895221855619,16.3802747174119,1.79891548448189
41_18,v323,0.985011774664333,0.106612610469897,0.986816144398008,0.393451781728784,0.960501281977008,-0.297969349157409,10.2281149463975,26.269284054001,0.97282255922667,0.12469343444244,0.71757035309953,0.516200035491705,0.85773583804662,-0.507806856073926,14.6189851772575,28.6687870329697
41_19,obs,1.3267393372292,-1.32010449001961,1.17026886687361,1.60141700386087,0.93033014090198,-3.16677750851159,16.9214098360656,23.1892752907257,1.50941346143296,-2.41044953409833,1.13651131286691,1.84065373034353,0.992496140261675,-4.70757803422979,22.4792307692308,28.8124778566183
41_19,v320,1.11648700094175,1.04443784261973,1.04774459498491,2.48612024987792,0.933446777209656,-0.183000385859574,12.433682557546,10.1900609356705,1.15310859909701,1.02374116784944,0.391362650442418,3.03870398478965,0.809212127643088,-0.561485758503102,17.555516349889,17.3942915077251
41_19,v323,0.980335900671133,0.0472366672266939,0.985859000958054,0.290749988335351,0.965002642639706,-0.339265454031025,10.1657612181724,21.5583710939168,0.963644320703424,0.0717974334992177,0.706803602401238,0.407377497876162,0.857345614175709,-0.539866075044864,14.5340873291686,26.0555258368273
41_30,obs,1.21340052361763,-0.620642399855673,0.933796218272137,0.766632850855403,1.07207248625583,-2.21566821889411,14.9670819672131,22.0573831446813,1.11422333227819,-0.685007226406022,0.454983838954044,0.00138449957429634,0.785029419247673,-1.71264213679389,17.1433846153846,30.0777509739307
41_30,v320,1.09176948093683,1.25014885649496,1.04784480162729,2.29563202237348,0.965532795807307,0.290225765402637,11.7544244966775,5.53348491538966,1.07005181960663,1.64222582209923,0.653349449532779,2.80898565179153,0.783862026803925,0.460729493026616,16.2251454681653,0.637649787543572
41_30,v323,0.985747313870078,0.0890132107568828,0.98648941463454,0.371097640883169,0.96497274230892,-0.324510895991163,10.2454346449903,25.4015569245976,0.972620463535497,0.125345938692283,0.716829374904556,0.490557214786947,0.856691952651578,-0.525421526345379,14.6290776512727,28.6587526925444
41_34,obs,0.843058445137573,-0.780942346191429,0.96103356869502,-1.51953574643345,0.955727230797144,0.421443227751336,8.62228695652174,14.4026374325422,0.736659368418224,-0.817032867431663,0.835912409966081,-1.82466678247699,0.714519640769218,1.59615273500098,11.8592307692308,20.9780938064163
41_34,v320,0.960511751975647,0.0303428706676227,1.00495455813033,0.23096106459155,0.895405428286057,-0.129116218607457,9.84627228339544,19.9245956269257,0.962125369425217,0.0193273948851723,0.650031439330235,0.512786028319916,0.78151168518764,-0.320969361121399,14.4785803133149,24.5909635094391
41_34,v323,0.927492251838936,0.143743455261377,0.986731234742295,0.161340390811476,0.876363231177023,0.14457663993844,9.42531634090811,21.138649553052,0.92207753713617,0.0835770755066166,0.550339542144608,0.361454077975247,0.773739635958052,-0.0670313292225634,13.9896343813898,25.1532314481158
41_35,obs,0.954105615461895,-0.782056334281903,1.02526994400044,-0.806552941494324,0.961506789885762,-0.147389530369516,10.2640901639344,2.10868879115661,0.865366046853335,-0.821843764867561,0.971106415640465,-0.882038577348781,0.69278176272803,0.918550170898415,13.7744615384615,17.9763811777759
41_35,v320,0.97664941704917,0.130475146633457,1.00235681291685,0.45330726574595,0.928009667948455,-0.184501100577374,10.2090069430485,24.7438542841595,0.977424121169762,0.111619999837378,0.597901879070878,0.744196731707851,0.804079785510684,-0.421051032796374,14.8132405813273,29.0248793258245
41_35,v323,0.956831335633407,0.107691829302497,0.986134807554916,0.240348780450169,0.929870772546197,-0.106235969908402,9.82830945370284,21.6508690339917,0.942166391414633,0.101237304459388,0.627607693278258,0.407840711860576,0.821528570250324,-0.289965382407364,14.2900413179122,25.8311568880521
41_36,obs,0.813115342926028,-0.904025596576984,0.936987740675824,-1.80810075570197,0.893805500347128,0.409939704603162,8.31905737704918,14.3116927038232,0.71521517499925,-1.20508094435474,0.828354772807801,-2.38530780811801,0.730297380270811,1.339793760642,11.6362307692308,19.849115267478
41_36,v320,0.920946451128418,-0.0613561633533847,0.984553443563781,-0.123012760267667,0.872547589768522,0.00881845688172479,9.29275093435924,18.3800588664953,0.91566131774905,-0.158329373555926,0.687936891797287,-0.0245666426298892,0.756867693723179,-0.149820872573512,13.7106077767769,22.2033599455573
41_36,v323,0.856023850059559,0.103519051248972,0.961663523140895,-0.20519272880008,0.777789574237317,0.566207504513113,8.47824792410452,19.8751944573384,0.862097112433338,-0.133854670324031,0.490787083721455,-0.13973943118366,0.663326490576545,0.324198876147203,12.9942779337313,23.1100198431447
